timestamp,latitude,longitude,pmTen,pmTwoFive,humidity,temperature
2019-02-18 08:00:20 +0100,69.960289,23.23458,3.6,1.4,55.7,-7.3
2019-02-18 08:00:20 +0100,69.960296,23.234554,3.4,1.4,55.6,-7.4
2019-02-18 08:00:20 +0100,69.960258,23.234586,1.9,1.3,55.9,-7.3
2019-02-18 08:00:20 +0100,69.960235,23.234596,2.6,1,54.9,-7.3
2019-02-18 08:00:20 +0100,69.96025,23.234586,3.6,1.3,54.9,-7.3
2019-02-18 08:00:21 +0100,69.960266,23.234605,3,1.3,55.1,-7.3
2019-02-18 08:00:21 +0100,69.960227,23.234584,11.7,1,55.4,-7.3
2019-02-18 08:00:21 +0100,69.960266,23.234605,3,1.3,55.1,-7.3
2019-02-18 08:00:21 +0100,69.960227,23.234584,11.7,1,55.4,-7.3
2019-02-18 08:00:22 +0100,69.960243,23.23458,7.1,2,56,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.2,2.8,55.8,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,3.6,2.1,56,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,3.4,1.9,55.6,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.2,1.9,55.6,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.5,1.9,55.6,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.3,1.7,55.6,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.2,1.6,55.3,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.1,1.6,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,4,1.5,55.3,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.7,1.3,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,6,1.5,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,6.4,1.6,55.7,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,6.3,1.7,55.8,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.2,1.6,55.7,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.7,1.8,55.8,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.7,1.9,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.8,1.8,55.4,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,7.7,1.9,55.7,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,9.5,1.9,55.4,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,7.7,1.9,55.1,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,9,1.8,55.4,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,8.6,1.7,55.4,-7.3
2019-02-18 08:00:22 +0100,69.960258,23.234607,5.6,1.2,55.4,-7.4
2019-02-18 08:00:22 +0100,69.960235,23.234592,8.7,1.6,55.7,-7.3
2019-02-18 08:00:22 +0100,69.960258,23.234603,3.9,0.9,54.5,-7.2
2019-02-18 08:00:22 +0100,69.960266,23.234579,4.8,1,54.3,-7.3
2019-02-18 08:00:22 +0100,69.960243,23.23458,7.1,2,56,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.2,2.8,55.8,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,3.6,2.1,56,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,3.4,1.9,55.6,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.2,1.9,55.6,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.5,1.9,55.6,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.3,1.7,55.6,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.2,1.6,55.3,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,4.1,1.6,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,4,1.5,55.3,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.7,1.3,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,6,1.5,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,6.4,1.6,55.7,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,6.3,1.7,55.8,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.2,1.6,55.7,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.7,1.8,55.8,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.7,1.9,55.5,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,5.8,1.8,55.4,-7.3
2019-02-18 08:00:22 +0100,69.96025,23.2346,7.7,1.9,55.7,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,9.5,1.9,55.4,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,7.7,1.9,55.1,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,9,1.8,55.4,-7.4
2019-02-18 08:00:22 +0100,69.96025,23.2346,8.6,1.7,55.4,-7.3
2019-02-18 08:00:22 +0100,69.960258,23.234607,5.6,1.2,55.4,-7.4
2019-02-18 08:00:22 +0100,69.960235,23.234592,8.7,1.6,55.7,-7.3
2019-02-18 08:00:22 +0100,69.960258,23.234603,3.9,0.9,54.5,-7.2
2019-02-18 08:00:22 +0100,69.960266,23.234579,4.8,1,54.3,-7.3
2019-02-18 08:00:24 +0100,69.96025,23.234584,18.1,2,56.7,-7.4
2019-02-18 08:00:24 +0100,69.96025,23.234592,3.2,1.8,56.3,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.1,1.6,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.2,1.7,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.2,1.7,55.6,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.1,1.6,55.8,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.2,1.6,55.8,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.6,1.7,55.8,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,5.5,1.7,55.8,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.5,1.7,55.9,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.5,1.7,55.5,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.5,1.7,55.4,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.9,1.7,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.3,1.5,55.7,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.1,1.5,55.8,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.4,1.5,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.4,1.5,55.5,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.6,1.4,55.5,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.3,1.4,55.4,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.2,1.5,55.1,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.5,1.4,55.3,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.9,1.4,55.3,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.2,1.4,55.2,-7.3
2019-02-18 08:00:24 +0100,69.96025,23.2346,3.5,1.1,55,-7.3
2019-02-18 08:00:24 +0100,69.960258,23.23459,4.2,1.3,55,-7.2
2019-02-18 08:00:24 +0100,69.960281,23.234573,3.6,1.1,54.9,-7.3
2019-02-18 08:00:24 +0100,69.96025,23.234584,18.1,2,56.7,-7.4
2019-02-18 08:00:24 +0100,69.96025,23.234592,3.2,1.8,56.3,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.1,1.6,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.2,1.7,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.2,1.7,55.6,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.1,1.6,55.8,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.2,1.6,55.8,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.6,1.7,55.8,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,5.5,1.7,55.8,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.5,1.7,55.9,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.5,1.7,55.5,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,6.5,1.7,55.4,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,7.9,1.7,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.3,1.5,55.7,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.1,1.5,55.8,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.4,1.5,55.7,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.4,1.5,55.5,-7.4
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.6,1.4,55.5,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.3,1.4,55.4,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.2,1.5,55.1,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,9.5,1.4,55.3,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.9,1.4,55.3,-7.3
2019-02-18 08:00:24 +0100,69.960281,23.234552,8.2,1.4,55.2,-7.3
2019-02-18 08:00:24 +0100,69.96025,23.2346,3.5,1.1,55,-7.3
2019-02-18 08:00:24 +0100,69.960258,23.23459,4.2,1.3,55,-7.2
2019-02-18 08:00:24 +0100,69.960281,23.234573,3.6,1.1,54.9,-7.3
2019-02-18 08:00:25 +0100,69.96025,23.234569,3.7,1.7,55.8,-7.4
2019-02-18 08:00:25 +0100,69.960258,23.234586,1.8,1.2,55.7,-7.3
2019-02-18 08:00:25 +0100,69.96025,23.234569,3.7,1.7,55.8,-7.4
2019-02-18 08:00:25 +0100,69.960258,23.234586,1.8,1.2,55.7,-7.3
2019-02-18 08:00:26 +0100,69.960289,23.234582,3.5,1.3,55.8,-7.3
2019-02-18 08:00:26 +0100,69.960289,23.234556,4.8,1.6,55.9,-7.4
2019-02-18 08:00:26 +0100,69.960258,23.2346,3,1.2,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,11.9,1,55.4,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,15.1,1,55.3,-7.2
2019-02-18 08:00:26 +0100,69.960227,23.234586,15,1.1,55.3,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,13.5,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,13.6,1,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,14.1,1.2,55.3,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,14,1.1,55.2,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,14.1,1.2,55.5,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,13.9,1.1,55.5,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,5.7,1.1,55.1,-7.4
2019-02-18 08:00:26 +0100,69.960227,23.234586,5.7,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.7,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.6,1.2,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.4,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.3,1.2,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,1.8,1,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,1.7,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.3,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3.1,1,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3.3,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3.2,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960235,23.23459,2.6,1,54.8,-7.3
2019-02-18 08:00:26 +0100,69.960258,23.234582,3.6,1.3,55,-7.3
2019-02-18 08:00:26 +0100,69.960289,23.234582,3.5,1.3,55.8,-7.3
2019-02-18 08:00:26 +0100,69.960289,23.234556,4.8,1.6,55.9,-7.4
2019-02-18 08:00:26 +0100,69.960258,23.2346,3,1.2,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,11.9,1,55.4,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,15.1,1,55.3,-7.2
2019-02-18 08:00:26 +0100,69.960227,23.234586,15,1.1,55.3,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,13.5,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,13.6,1,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,14.1,1.2,55.3,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,14,1.1,55.2,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,14.1,1.2,55.5,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,13.9,1.1,55.5,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,5.7,1.1,55.1,-7.4
2019-02-18 08:00:26 +0100,69.960227,23.234586,5.7,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.7,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.6,1.2,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.4,1.1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.3,1.2,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,1.8,1,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,1.7,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,2.3,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3.1,1,55,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3.3,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3.2,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960227,23.234586,3,1,55.1,-7.3
2019-02-18 08:00:26 +0100,69.960235,23.23459,2.6,1,54.8,-7.3
2019-02-18 08:00:26 +0100,69.960258,23.234582,3.6,1.3,55,-7.3
2019-02-18 08:00:27 +0100,69.960243,23.234586,6.6,2.4,55.6,-7.4
2019-02-18 08:00:27 +0100,69.960243,23.234586,6.6,2.4,55.6,-7.4
2019-02-18 08:00:28 +0100,69.96025,23.234609,6,1.2,55.3,-7.4
2019-02-18 08:00:28 +0100,69.960235,23.23459,8.4,1.6,55.6,-7.3
2019-02-18 08:00:28 +0100,69.96025,23.234598,3.6,0.9,54.4,-7.3
2019-02-18 08:00:28 +0100,69.960266,23.234575,5.1,1.2,54.7,-7.2
2019-02-18 08:00:28 +0100,69.968818,23.270984,10.3,1.7,55.9,-7.3
2019-02-18 08:00:28 +0100,69.96025,23.234609,6,1.2,55.3,-7.4
2019-02-18 08:00:28 +0100,69.960235,23.23459,8.4,1.6,55.6,-7.3
2019-02-18 08:00:28 +0100,69.96025,23.234598,3.6,0.9,54.4,-7.3
2019-02-18 08:00:28 +0100,69.960266,23.234575,5.1,1.2,54.7,-7.2
2019-02-18 08:00:29 +0100,69.960281,23.234582,3.6,1.1,54.9,-7.3
2019-02-18 08:00:29 +0100,69.96025,23.234554,10.8,1.3,54.6,-7.4
2019-02-18 08:00:29 +0100,69.960281,23.234582,3.6,1.1,54.9,-7.3
2019-02-18 08:00:29 +0100,69.96025,23.234554,10.8,1.3,54.6,-7.4
2019-02-18 08:00:30 +0100,69.96025,23.23458,17.7,2,56.6,-7.4
2019-02-18 08:00:30 +0100,69.96025,23.234588,3.2,1.8,56.4,-7.4
2019-02-18 08:00:30 +0100,69.96025,23.234561,4.4,1.8,55.9,-7.4
2019-02-18 08:00:30 +0100,69.960266,23.234586,1.7,1.2,55.6,-7.3
2019-02-18 08:00:30 +0100,69.960243,23.234621,7.6,1.4,55.3,-7.3
2019-02-18 08:00:30 +0100,69.96025,23.23459,3.9,1.2,55,-7.3
2019-02-18 08:00:30 +0100,69.960258,23.234588,4,1.3,55,-7.2
2019-02-18 08:00:30 +0100,69.96025,23.23458,17.7,2,56.6,-7.4
2019-02-18 08:00:30 +0100,69.96025,23.234588,3.2,1.8,56.4,-7.4
2019-02-18 08:00:30 +0100,69.96025,23.234561,4.4,1.8,55.9,-7.4
2019-02-18 08:00:30 +0100,69.960266,23.234586,1.7,1.2,55.6,-7.3
2019-02-18 08:00:30 +0100,69.960243,23.234621,7.6,1.4,55.3,-7.3
2019-02-18 08:00:30 +0100,69.96025,23.23459,3.9,1.2,55,-7.3
2019-02-18 08:00:30 +0100,69.960258,23.234588,4,1.3,55,-7.2
2019-02-18 08:00:31 +0100,69.960258,23.234601,2.7,1.2,55.1,-7.2
2019-02-18 08:00:31 +0100,69.960258,23.234601,2.7,1.2,55.1,-7.2
2019-02-18 08:00:32 +0100,69.960281,23.2346,3.8,1.5,55.7,-7.3
2019-02-18 08:00:32 +0100,69.960296,23.23458,3.4,1.4,55.6,-7.4
2019-02-18 08:00:32 +0100,69.960281,23.234561,5.4,1.5,55.8,-7.3
2019-02-18 08:00:32 +0100,69.960243,23.23459,6.2,2.5,55.6,-7.4
2019-02-18 08:00:32 +0100,69.960243,23.234584,2.5,1,54.9,-7.3
2019-02-18 08:00:32 +0100,69.960258,23.234584,3.7,1.3,54.8,-7.3
2019-02-18 08:00:32 +0100,69.968818,23.270986,10,1.7,55.6,-7.4
2019-02-18 08:00:32 +0100,69.960281,23.2346,3.8,1.5,55.7,-7.3
2019-02-18 08:00:32 +0100,69.960296,23.23458,3.4,1.4,55.6,-7.4
2019-02-18 08:00:32 +0100,69.960281,23.234561,5.4,1.5,55.8,-7.3
2019-02-18 08:00:32 +0100,69.960243,23.23459,6.2,2.5,55.6,-7.4
2019-02-18 08:00:32 +0100,69.960243,23.234584,2.5,1,54.9,-7.3
2019-02-18 08:00:32 +0100,69.960258,23.234584,3.7,1.3,54.8,-7.3
2019-02-18 08:00:34 +0100,69.960266,23.234594,8.7,1.7,55.6,-7.4
2019-02-18 08:00:34 +0100,69.96025,23.234613,5.9,1.2,55.4,-7.3
2019-02-18 08:00:34 +0100,69.960235,23.234594,8.4,1.7,56,-7.3
2019-02-18 08:00:34 +0100,69.960273,23.234588,5.5,1.4,55,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9.1,0.9,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,8.9,1,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9,1,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9.2,0.9,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9.2,0.9,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9,0.9,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9,1,54.6,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,6.7,0.8,54.7,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.6,0.8,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.3,0.9,54.7,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,3.6,0.8,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.3,0.9,54.9,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.3,0.9,54.8,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.2,0.9,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.2,0.9,54.7,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,2.9,0.9,54.9,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,2.9,0.9,54.7,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,3,0.9,54.9,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,5,1,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,5.2,0.9,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,5.2,1,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.5,1,54.4,-7.3
2019-02-18 08:00:34 +0100,69.960258,23.234586,3.5,0.8,54.4,-7.3
2019-02-18 08:00:34 +0100,69.960266,23.234573,5.9,1.5,54.5,-7.3
2019-02-18 08:00:34 +0100,69.960266,23.234594,8.7,1.7,55.6,-7.4
2019-02-18 08:00:34 +0100,69.96025,23.234613,5.9,1.2,55.4,-7.3
2019-02-18 08:00:34 +0100,69.960235,23.234594,8.4,1.7,56,-7.3
2019-02-18 08:00:34 +0100,69.960273,23.234588,5.5,1.4,55,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9.1,0.9,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,8.9,1,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9,1,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9.2,0.9,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9.2,0.9,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9,0.9,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,9,1,54.6,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,6.7,0.8,54.7,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.6,0.8,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.3,0.9,54.7,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,3.6,0.8,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.3,0.9,54.9,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.3,0.9,54.8,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.2,0.9,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.2,0.9,54.7,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,2.9,0.9,54.9,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,2.9,0.9,54.7,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,3,0.9,54.9,-7.2
2019-02-18 08:00:34 +0100,69.96025,23.234552,5,1,54.8,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,5.2,0.9,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,5.2,1,54.6,-7.3
2019-02-18 08:00:34 +0100,69.96025,23.234552,4.5,1,54.4,-7.3
2019-02-18 08:00:34 +0100,69.960258,23.234586,3.5,0.8,54.4,-7.3
2019-02-18 08:00:34 +0100,69.960266,23.234573,5.9,1.5,54.5,-7.3
2019-02-18 08:00:35 +0100,69.96025,23.234552,5.5,1.8,55.9,-7.5
2019-02-18 08:00:35 +0100,69.960266,23.234584,1.7,1.3,55.5,-7.3
2019-02-18 08:00:35 +0100,69.969406,23.373153,6.8,2.7,54.5,-7.5
2019-02-18 08:00:35 +0100,69.96025,23.234552,5.5,1.8,55.9,-7.5
2019-02-18 08:00:35 +0100,69.960266,23.234584,1.7,1.3,55.5,-7.3
2019-02-18 08:00:36 +0100,69.960243,23.234579,17.7,2,56.5,-7.4
2019-02-18 08:00:36 +0100,69.96025,23.234582,3.3,1.8,56.1,-7.5
2019-02-18 08:00:36 +0100,69.96025,23.234617,7,1.3,55.3,-7.3
2019-02-18 08:00:36 +0100,69.96025,23.234588,3.9,1.2,55.1,-7.3
2019-02-18 08:00:36 +0100,69.960258,23.234588,3.9,1.2,55.3,-7.2
2019-02-18 08:00:36 +0100,69.96025,23.234603,2.9,1.2,54.9,-7.3
2019-02-18 08:00:36 +0100,69.968818,23.270986,10.2,1.7,55.1,-7.3
2019-02-18 08:00:36 +0100,69.960243,23.234579,17.7,2,56.5,-7.4
2019-02-18 08:00:36 +0100,69.96025,23.234582,3.3,1.8,56.1,-7.5
2019-02-18 08:00:36 +0100,69.96025,23.234617,7,1.3,55.3,-7.3
2019-02-18 08:00:36 +0100,69.96025,23.234588,3.9,1.2,55.1,-7.3
2019-02-18 08:00:36 +0100,69.960258,23.234588,3.9,1.2,55.3,-7.2
2019-02-18 08:00:36 +0100,69.96025,23.234603,2.9,1.2,54.9,-7.3
2019-02-18 08:00:37 +0100,69.960243,23.234592,6.8,2.7,55.8,-7.3
2019-02-18 08:00:37 +0100,69.969406,23.373157,6.9,2.7,54.6,-7.5
2019-02-18 08:00:37 +0100,69.960243,23.234592,6.8,2.7,55.8,-7.3
2019-02-18 08:00:38 +0100,69.960273,23.234603,3.2,1.4,55.7,-7.4
2019-02-18 08:00:38 +0100,69.960296,23.234575,3.4,1.5,55.5,-7.3
2019-02-18 08:00:38 +0100,69.960266,23.234569,5.4,1.5,55.8,-7.4
2019-02-18 08:00:38 +0100,69.960258,23.234579,3,1.1,55.1,-7.3
2019-02-18 08:00:38 +0100,69.96025,23.23458,2.5,0.9,54.9,-7.3
2019-02-18 08:00:38 +0100,69.960266,23.234584,3.6,1.3,54.9,-7.3
2019-02-18 08:00:38 +0100,69.960273,23.234603,3.2,1.4,55.7,-7.4
2019-02-18 08:00:38 +0100,69.960296,23.234575,3.4,1.5,55.5,-7.3
2019-02-18 08:00:38 +0100,69.960266,23.234569,5.4,1.5,55.8,-7.4
2019-02-18 08:00:38 +0100,69.960258,23.234579,3,1.1,55.1,-7.3
2019-02-18 08:00:38 +0100,69.96025,23.23458,2.5,0.9,54.9,-7.3
2019-02-18 08:00:38 +0100,69.960266,23.234584,3.6,1.3,54.9,-7.3
2019-02-18 08:00:39 +0100,69.960273,23.234592,5.8,1.4,54.9,-7.3
2019-02-18 08:00:39 +0100,69.969413,23.373157,7.3,3,54.6,-7.5
2019-02-18 08:00:39 +0100,69.960273,23.234592,5.8,1.4,54.9,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234552,5.5,1.8,55.8,-7.4
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.8,1.8,56,-7.4
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.1,1.7,56.1,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.3,1.7,56,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.4,1.7,55.9,-7.3
2019-02-18 08:00:40 +0100,69.960266,23.234586,8.7,1.7,55.7,-7.4
2019-02-18 08:00:40 +0100,69.960243,23.234609,6,1.2,55.5,-7.3
2019-02-18 08:00:40 +0100,69.960235,23.234598,8.6,1.7,55.6,-7.4
2019-02-18 08:00:40 +0100,69.960266,23.23458,2.6,1.3,55.7,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234575,4.1,0.9,54.4,-7.3
2019-02-18 08:00:40 +0100,69.960266,23.234579,5.3,1.4,54.6,-7.2
2019-02-18 08:00:40 +0100,69.968818,23.270988,6.1,1.5,55.4,-7.4
2019-02-18 08:00:40 +0100,69.960258,23.234552,5.5,1.8,55.8,-7.4
